"","x8dccsscr","x8nrsscr","x8flanker"
"16002",NA,NA,NA
"16003",NA,NA,NA
"16004",7.2716,104,7.7781
"16005",NA,NA,NA
"16006",8.5992,122,8.944
"16007",9.075,100,8.9516
"16008",8.73629999999999,58,9.0215
"16009",7.2954,95,5.7548
"16010",7.6935,107,8.0938
"16011",7.0124,82,4.9952
"16012",8.54429999999999,120,9.052
"16013",9.13859999999999,118,8.6026
"16014",NA,NA,NA
"16015",7.9084,109,7.8926
"16016",NA,NA,NA
"16017",6.3348,86,8.3381
"16018",7.2258,103,8.6919
"16019",8.5623,98,8.73409999999999
"16020",7.7343,100,6.6481
"16021",NA,NA,NA
"16022",NA,NA,NA
"16023",7.9817,110,8.5127
"16024",7.4275,82,6.9755
"16025",NA,NA,NA
"16026",7.6596,115,8.1221
"16027",NA,NA,NA
"16028",6.9944,110,7.1348
"16029",6.8373,88,8.1079
"16030",6.5057,97,8.4225
"16031",NA,NA,NA
"16032",7.0559,98,7.452
"16033",7.4971,59,7.9724
"16034",7.8367,100,8.2893
"16035",NA,NA,NA
"16036",7.6902,96,7.9402
"16037",9.5249,102,9.1256
"16038",3.75,84,7.3421
"16039",NA,NA,NA
"16040",7.9996,152,8.9363
"16041",8.1826,100,7.5177
"16042",7.7969,84,8.9341
"16043",8.5706,74,9.4608
"16044",7.683,101,8.7698
"16045",9.0989,85,7.9243
"16046",7.8046,96,8.21479999999999
"16047",7.9053,102,7.9751
"16048",NA,NA,NA
"16049",8.2394,74,7.6709
"16050",7.5775,91,8.9824
"16051",8.3943,91,8.3505
"16052",7.8381,96,9.1256
"16053",9.0874,91,9.0007
"16054",6.1414,92,7.3987
"16055",8.8316,93,8.5523
"16056",7.5803,106,7.1913
"16057",NA,NA,NA
"16058",6.9154,93,8.8426
"16059",7.5002,114,7.7124
"16060",7.0591,86,8.4834
"16061",8.2255,120,8.5029
"16062",NA,NA,NA
"16063",NA,NA,NA
"16064",7.3705,101,6.3027
"16065",8.2833,121,8.3847
"16066",NA,NA,NA
"16067",7.4364,92,8.944
"16068",8.6347,120,9.069
"16069",NA,NA,NA
"16070",6.9661,128,6.387
"16071",9.3293,111,8.4352
"16072",7.6564,95,7.7099
"16073",6.9661,110,8.3289
"16074",7.3705,96,7.4497
"16075",8.0077,112,7.7148
"16076",8.0825,96,8.79869999999999
"16077",NA,NA,NA
"16078",NA,NA,NA
"16079",7.6046,101,7.3878
"16080",7.9505,83,8.516
"16081",7.7124,78,8.8169
"16082",7.1843,84,7.6928
"16083",NA,NA,NA
"16084",7.89,92,9.0918
"16085",NA,NA,NA
"16086",NA,NA,NA
"16087",7.918,72,8.7519
"16088",NA,NA,NA
"16089",7.6854,91,7.0231
"16090",NA,NA,NA
"16091",NA,NA,NA
"16092",NA,NA,NA
"16093",8.3536,93,6.2655
"16094",8.1658,107,8.1507
"16095",NA,NA,NA
"16096",NA,NA,NA
"16097",NA,NA,NA
"16098",7.5017,94,8.0797
"16099",7.8639,110,7.8926
"16100",8.5029,126,8.3197
"16101",7.5176,89,7.0833
"16102",NA,NA,NA
"16103",7.2399,88,8.72
"16104",7.8587,105,8.4672
"16105",NA,NA,NA
"16106",NA,NA,NA
"16107",8.4323,118,8.432
"16108",NA,NA,NA
"16109",7.5574,64,8.2236
"16110",8.3015,107,7.9509
"16111",6.1822,111,8.0882
"16112",9.0136,152,7.7896
"16113",7.5154,106,7.2783
"16114",8.1164,93,8.27729999999999
"16115",NA,NA,NA
"16116",8.7235,119,8.9554
"16117",NA,NA,NA
"16118",6.9755,109,8.3136
"16119",7.8227,98,7.7445
"16120",7.502,87,8.0574
"16121",NA,NA,NA
"16122",6.2507,103,8.0713
"16123",7.1247,84,8.2833
"16124",NA,NA,NA
"16125",8.4945,108,8.9478
"16126",NA,NA,NA
"16127",8.2028,97,7.7395
"16128",7.2814,96,8.4737
"16129",NA,NA,NA
"16130",NA,NA,NA
"16131",NA,NA,NA
"16132",7.7959,107,8.946
"16133",NA,NA,NA
"16134",7.3251,100,8.9478
"16135",NA,NA,NA
"16136",8.2627,107,8.8685
"16137",7.0593,86,6.4379
"16138",NA,NA,NA
"16139",7.8488,107,8.64479999999999
"16140",NA,NA,NA
"16141",7.4142,116,7.7395
"16142",8.9965,80,9.6197
"16143",NA,NA,NA
"16144",NA,NA,NA
"16145",6.5833,116,8.0797
"16146",NA,NA,NA
"16147",7.4821,59,7.8381
"16148",NA,NA,NA
"16149",NA,NA,NA
"16150",7.9352,127,9.0891
"16151",8.7361,86,7.9536
"16152",NA,NA,NA
"16153",7.9457,91,7.6516
"16154",7.9985,100,6.832
"16155",NA,NA,NA
"16156",4.644,62,7.0404
"16157",NA,NA,NA
"16158",NA,NA,NA
"16159",9.3818,114,8.8389
"16160",7.4671,108,7.7074
"16161",NA,NA,NA
"16162",8.0517,97,8.64189999999999
"16163",6.8343,89,8.3722
"16164",7.5751,89,8.549
"16165",8.4964,128,9.1958
"16166",7.8874,95,9.0254
"16167",NA,NA,NA
"16168",6.8708,100,8.78419999999999
"16169",NA,NA,NA
"16170",7.1022,102,8.2954
"16171",7.7745,95,8.432
"16172",8.2716,110,9.4866
"16173",NA,NA,NA
"16174",NA,NA,NA
"16175",NA,NA,NA
"16176",NA,NA,NA
"16177",NA,NA,NA
"16178",7.4632,93,7.3834
"16179",NA,NA,NA
"16180",NA,NA,NA
"16181",NA,NA,NA
"16182",NA,NA,NA
"16183",8.4297,105,9.1256
"16184",7.0827,110,6.1637
"16185",NA,NA,NA
"16186",NA,NA,NA
"16187",7.2553,102,7.911
"16188",8.3909,99,8.516
"16189",8.1932,115,7.8926
"16190",NA,109,NA
"16191",NA,NA,NA
"16192",7.5952,78,8.0352
"16193",7.8494,58,8.9173
"16194",8.3259,106,9.0611
"16195",7.027,83,7.8227
"16196",7.8986,121,7.8381
"16197",6.4666,107,8.9103
"16198",8.6093,111,8.5258
"16199",8.4769,107,7.4275
"16200",8.5823,91,9.2084
"16201",7.3192,106,7.0443
"16202",NA,NA,NA
"16203",6.8656,79,6.7577
"16204",8.1193,96,8.1364
"16205",7.918,111,8.464
"16206",7.0218,126,5.5968
"16207",7.6637,91,8.7519
"16208",NA,NA,NA
"16209",8.6111,111,9.4273
"16210",6.9866,117,7.6516
"16211",NA,NA,NA
"16212",5.8748,63,5.2112
"16213",7.7001,102,9.1667
"16214",6.8345,107,7.3357
"16215",7.7192,128,9.0372
"16216",NA,NA,NA
"16217",NA,25,NA
"16218",7.0399,92,8.091
"16219",NA,NA,NA
"16220",8.057,89,9.0491
"16221",8.5594,115,8.1594
"16222",6.5597,99,6.8212
"16223",6.7395,111,8.24429999999999
"16224",NA,NA,NA
"16225",NA,NA,NA
"16226",7.6977,100,8.6641
"16227",8.0402,107,8.73769999999999
"16228",6.6464,106,7.6276
"16229",7.5546,103,8.27129999999999
"16230",NA,NA,NA
"16231",NA,NA,NA
"16232",NA,NA,NA
"16233",NA,106,7.0715
"16234",7.934,96,7.8717
"16235",NA,NA,NA
"16236",8.9478,83,8.0463
"16237",NA,NA,NA
"16238",8.5258,96,8.5857
"16239",NA,NA,NA
"16240",8.0546,107,6.8554
"16241",8.5167,108,8.5062
"16242",8.23089999999999,137,9.2507
"16243",7.1017,108,7.8484
"16244",NA,NA,NA
"16245",8.2597,116,9.5858
"16246",8.6056,121,9.2295
"16247",7.9084,104,8.5656
"16248",NA,NA,NA
"16249",7.2741,95,6.7058
"16250",7.5971,85,8.1104
"16251",8.5423,92,7.9643
"16252",8.4035,108,8.9902
"16253",7.809,103,8.464
"16254",7.7092,58,9.0666
"16255",NA,NA,NA
"16256",8.6434,108,9.0491
"16257",8.0545,75,7.8072
"16258",8.0424,103,7.6782
"16259",7.7321,76,9.1012
"16260",NA,NA,NA
"16261",6.7077,80,5.9232
"16262",7.794,123,8.14789999999999
"16263",6.7413,87,5.1588
"16264",NA,NA,NA
"16265",7.7131,93,8.27129999999999
"16266",8.3729,89,9.0491
"16267",8.27729999999999,130,7.0366
"16268",7.8992,61,7.3725
"16269",7.8992,90,8.1507
"16270",8.8279,108,8.2833
"16271",NA,NA,NA
"16272",6.5911,111,6.4348
"16273",NA,NA,NA
"16274",NA,NA,NA
"16275",NA,NA,NA
"16276",7.7036,139,7.8795
"16277",6.9812,104,6.3458
"16278",NA,NA,NA
"16279",6.9829,95,5.8126
"16280",6.2919,108,7.3834
"16281",8.7054,110,9.3997
"16282",6.5997,104,8.7848
"16283",8.303,84,9.0571
"16284",NA,NA,NA
"16285",NA,NA,NA
"16286",NA,NA,NA
"16287",7.1771,81,6.2614
"16288",7.2366,130,7.461
"16289",7.7519,98,8.2295
"16290",8.4041,83,9.175
"16291",7.0011,91,7.762
"16292",8.376,75,7.7099
"16293",8.906,101,8.9753
"16294",8.6297,101,8.4931
"16295",NA,96,NA
"16296",7.8072,117,6.85
"16297",NA,NA,NA
"16298",8.2857,100,8.7176
"16299",8.6708,113,10
"16300",7.0346,103,7.5063
"16301",7.0735,85,8.145
"16302",6.7577,92,6.4442
"16303",9.1246,124,9.0047
"16304",8.944,89,7.2056
"16305",8.0214,94,7.747
"16306",5.672,90,6.0313
"16307",7.9519,102,8.2984
"16308",NA,NA,NA
"16309",8.1884,103,8.6538
"16310",7.9968,113,8.5291
"16311",7.1775,107,8.78419999999999
"16312",7.3423,120,8.3629
"16313",8.3627,83,9.2765
"16314",7.5702,93,7.2699
"16315",8.2984,112,8.125
"16316",7.9456,130,9.4589
"16317",8.125,108,8.5029
"16318",NA,NA,NA
"16319",8.4003,110,6.6484
"16320",5.8711,92,7.8255
"16321",7.9369,105,7.6564
"16322",7.5897,94,7.7001
"16323",NA,NA,NA
"16324",7.4718,78,8.0187
"16325",7.7503,100,8.7084
"16326",NA,NA,NA
"16327",NA,NA,NA
"16328",NA,NA,NA
"16329",NA,NA,NA
"16330",NA,NA,NA
"16331",6.4598,84,7.2553
"16332",NA,NA,NA
"16333",7.2283,83,6.2908
"16334",7.6324,92,7.7495
"16335",7.69,109,8.8206
"16336",7.8329,129,7.8074
"16337",6.5484,111,7.3812
"16338",7.287,76,7.6952
"16339",7.1368,124,7.6372
"16340",NA,NA,NA
"16341",7.9195,127,9.2465
"16342",7.6782,117,8.5689
"16343",5.8005,86,6.0544
"16344",8.0648,83,8.3629
"16345",NA,NA,NA
"16346",NA,NA,NA
"16347",5.8387,90,8.5891
"16348",NA,NA,NA
"16349",9.4139,123,9.2058
"16350",7.7577,102,8.671
"16351",8.3075,81,6.8918
"16352",NA,NA,NA
"16353",8.5556,121,9.4416
"16354",7.6685,124,8.579
"16355",7.9958,85,8.7235
"16356",7.0495,101,5.9946
"16357",NA,NA,NA
"16358",8.7231,102,8.73409999999999
"16359",NA,NA,NA
"16360",7.2129,100,8.9363
"16361",7.4186,99,7.2022
"16362",6.241,106,7.9031
"16363",8.2893,117,8.7591
"16364",6.9886,100,7.919
"16365",6.1774,105,6.3475
"16366",NA,NA,NA
"16367",NA,NA,NA
"16368",6.7039,86,7.2952
"16369",7.5972,93,6.7769
"16370",NA,NA,NA
"16371",6.7558,97,8.1652
"16372",NA,NA,NA
"16373",6.5057,59,5.8745
"16374",NA,NA,NA
"16375",3.625,28,8.4161
"16376",7.6324,124,8.27729999999999
"16377",NA,NA,NA
"16378",7.3165,92,5
"16379",7.249,94,7.2241
"16380",7.9941,97,9.4727
"16381",8.8652,109,9.0293
"16382",8.307,99,9.5099
"16383",NA,NA,NA
"16384",8.7669,112,9.70709999999999
"16385",6.975,89,7.9456
"16386",8.4576,105,7.767
"16387",NA,NA,NA
"16388",7.7234,105,8.8266
"16389",7.516,108,9.5714
"16390",NA,NA,NA
"16391",7.9688,117,8.2863
"16392",8.0898,103,8.9786
"16393",NA,NA,NA
"16394",7.0735,74,4.8403
"16395",NA,NA,NA
"16396",6.67,102,7.2241
"16397",NA,NA,NA
"16398",NA,NA,NA
"16399",8.1315,109,6.022
"16400",8.3294,125,7.8613
"16401",NA,NA,NA
"16402",7.8721,102,8.6366
"16403",8.4573,103,9.26129999999999
"16404",NA,NA,NA
"16405",7.6596,96,8.7734
"16406",7.7182,91,7.8048
"16407",NA,NA,NA
"16408",9.03129999999999,95,9.3316
"16409",NA,NA,NA
"16410",NA,NA,NA
"16411",7.1188,101,8.5062
"16412",8.1797,92,8.9941
"16413",8.6625,94,9.4635
"16414",7.6205,134,8.5291
"16415",8.2924,98,8.7627
"16416",NA,NA,NA
"16417",7.2952,111,8.74479999999999
"16418",5,83,6.5041
"16419",NA,NA,NA
"16420",NA,NA,NA
"16421",8.3443,87,7.6039
"16422",7.7373,104,8.8352
"16423",7.2741,112,8.0324
"16424",8.1221,89,3.5
"16425",7.0768,92,7.4541
"16426",7.3907,21,8.4672
"16427",6.9887,119,7.6733
"16428",NA,NA,NA
"16429",NA,NA,NA
"16430",7.325,98,7.911
"16431",NA,NA,NA
"16432",NA,NA,NA
"16433",NA,NA,NA
"16434",8.0629,89,8.464
"16435",NA,NA,NA
"16436",6.7001,91,4.7599
"16437",NA,NA,NA
"16438",7.3367,102,7.6181
"16439",NA,NA,NA
"16440",NA,NA,NA
"16441",6.8768,92,7.6903
"16442",8.8352,110,8.3228
"16443",8.4098,81,9.1875
"16444",8.3832,108,7.7645
"16445",6.9169,94,7.099
"16446",NA,NA,NA
"16447",7.2272,107,7.666
"16448",7.1288,113,8.145
"16449",NA,NA,NA
"16450",7.4142,90,6.567
"16451",NA,NA,NA
"16452",NA,NA,NA
"16453",NA,NA,NA
"16454",NA,NA,NA
"16455",NA,NA,NA
"16456",8.0407,115,8.713
"16457",5.7868,80,7.7745
"16458",7.5295,91,7.22
"16459",NA,NA,NA
"16460",7.4058,89,7.4275
"16461",NA,NA,NA
"16462",8.2562,105,8.652
"16463",NA,NA,NA
"16464",NA,NA,NA
"16465",6.2984,91,8.1884
"16466",6.9661,102,6.9231
"16467",NA,NA,NA
"16468",NA,NA,NA
"16469",6.666,92,8.5193
"16470",NA,NA,NA
"16471",5.8027,88,7.7195
"16472",8.1947,92,8.9516
"16473",7.4643,78,8.5225
"16474",6.3778,95,7.7296
"16475",8.4612,96,8.8056
"16476",6.4567,97,9.0175
"16477",NA,NA,NA
"16478",NA,NA,NA
"16479",6.9329,109,8.3228
"16480",7.661,112,8.3536
"16481",7.8427,110,7.8278
"16482",NA,NA,NA
"16483",8.5291,95,8.4801
"16484",8.2073,85,8.6161
"16485",5.325,92,7.2215
"16486",NA,NA,NA
"16487",7.6133,101,7.8125
"16488",NA,NA,NA
"16489",NA,NA,NA
"16490",NA,NA,NA
"16491",7.772,102,8.68829999999999
"16492",NA,NA,NA
"16493",NA,NA,NA
"16494",NA,NA,NA
"16495",8.6134,148,8.5423
"16496",8.4899,113,8.6919
"16497",7.2645,93,8.6864
"16498",6.9899,91,7.8717
"16499",8.5258,107,8.3959
"16500",NA,NA,NA
"16501",3.875,84,6.1031
"16502",8.1023,108,8.9211
"16503",8.6592,98,8.2954
"16504",7.4088,87,8.5599
"16505",NA,NA,NA
"16506",NA,NA,NA
"16507",8.207,83,7.89
"16508",7.726,134,7.5098
"16509",NA,NA,NA
"16510",NA,NA,NA
"16511",7.2197,97,8.332
"16512",NA,NA,NA
"16513",7.7025,100,7.2595
"16514",7.9573,99,7.9349
"16515",NA,NA,NA
"16516",NA,NA,NA
"16517",8.7519,85,9.2
"16518",9.0169,107,8.0825
"16519",8.5357,107,7.5407
"16520",NA,NA,NA
"16521",8.2565,107,8.806
"16522",NA,86,NA
"16523",NA,NA,NA
"16524",6.8446,86,7.4497
"16525",NA,NA,NA
"16526",8.3984,93,9.6344
"16527",NA,NA,NA
"16528",8.588,90,8.091
"16529",7.5629,67,8.4704
"16530",5.7136,76,6.3743
"16531",8.6469,111,8.0324
"16532",7.9296,90,7.6276
"16533",7.642,122,8.69889999999999
"16534",9.4705,111,9.1461
"16535",7.7103,111,4.3814
"16536",NA,NA,NA
"16537",8.6863,96,8.4899
"16538",6.976,94,6.0147
"16539",8.2563,121,8.6093
"16540",NA,NA,NA
"16541",8.3986,118,8.5623
"16542",6.6271,109,7.9825
"16543",NA,NA,NA
"16544",7.8407,88,7.2262
"16545",7.9805,105,6.8554
"16546",7.7445,95,7.9456
"16547",NA,NA,NA
"16548",8.449,98,8.464
"16549",NA,NA,NA
"16550",6.8255,86,7.9243
"16551",6.5482,88,7.7846
"16552",NA,NA,NA
"16553",7.6976,86,7.6232
"16554",7.4378,92,6.4567
"16555",7.7015,101,7.1811
"16556",7.2574,103,7.3922
"16557",NA,NA,NA
"16558",7.2204,109,8.1278
"16559",7.1533,97,7.7247
"16560",7.9854,105,6.6313
"16561",NA,NA,NA
"16562",NA,NA,NA
"16563",NA,NA,NA
"16564",9.14429999999999,99,9.0491
"16565",8.0789,111,5.6566
"16566",7.9478,67,8.9022
"16567",NA,NA,NA
"16568",8.8723,98,8.2893
"16569",7.4071,75,8.0297
"16570",8.1797,95,8.1079
"16571",7.199,122,5.2847
"16572",NA,NA,NA
"16573",6.4128,102,7.8536
"16574",NA,NA,NA
"16575",4,102,8.3197
"16576",6.968,99,8.6745
"16577",NA,NA,NA
"16578",NA,NA,NA
"16579",8.2239,122,8.7024
"16580",7.9074,96,6.003
"16581",8.5599,100,7.4632
"16582",9.1174,94,8.5857
"16583",8.3259,105,8.4352
"16584",NA,NA,NA
"16585",6.8508,102,8.0938
"16586",6.3284,88,8.4067
"16587",8.1841,102,7.1528
"16588",8.1598,118,9.0097
"16589",8.2817,89,8.516
"16590",NA,NA,NA
"16591",7.4697,110,7.7346
"16592",NA,NA,NA
"16593",8.3206,NA,7.6228
"16594",NA,NA,NA
"16595",7.0871,82,7.6879
"16596",NA,NA,NA
"16597",8.5062,97,9.4801
"16598",7.5324,83,7.7595
"16599",7.5017,123,8.332
"16600",9.0612,106,9.1215
"16601",NA,NA,NA
"16602",7.2138,85,7.3595
"16603",8.79869999999999,128,8.3691
"16604",8.5047,95,8.7734
"16605",6.4597,81,7.63
"16606",NA,NA,NA
"16607",NA,NA,NA
"16608",NA,NA,NA
"16609",7.8407,101,7.4858
"16610",7.866,81,8.2414
"16611",8.03799999999999,86,8.0602
"16612",6.567,85,6.8572
"16613",7.7387,79,7.7595
"16614",NA,NA,NA
"16615",7.5532,91,7.7395
"16616",7.6157,111,6.7963
"16617",NA,NA,NA
"16618",NA,NA,NA
"16619",6.7924,84,9.1625
"16620",NA,NA,NA
"16621",7.7321,89,7.8639
"16622",7.9322,94,7.6903
"16623",NA,NA,NA
"16624",8.62409999999999,108,8.9593
"16625",7.669,114,7.345
"16626",8.6297,113,9.2337
"16627",NA,NA,NA
"16628",7.5506,84,7.585
"16629",7.4895,112,8.3197
"16630",7.1771,113,6.0531
"16631",NA,NA,NA
"16632",7.0971,86,8.0077
"16633",NA,NA,NA
"16634",7.878,106,9.065
"16635",8.5924,107,8.27429999999999
"16636",7.8632,92,8.4025
"16637",8.8867,100,8.7951
"16638",NA,NA,NA
"16639",7.7221,96,8.72709999999999
"16640",8.5633,126,8.6093
"16641",NA,NA,NA
"16642",5.0337,29,5.3854
"16643",9.3639,109,8.5456
"16644",NA,NA,NA
"16645",8.0546,117,8.3167
"16646",NA,NA,NA
"16647",6.9963,121,7.6133
"16648",6.3086,89,6.9812
"16649",8.1523,121,8.8096
"16650",6.8284,120,8.3106
"16651",7.9019,113,7.9724
"16652",NA,NA,NA
"16653",8.8279,85,9.4405
"16654",7.0135,100,7.557
"16655",8.2924,93,7.3165
"16656",6.8626,88,7.1508
"16657",8.3691,101,7.8176
"16658",8.0128,78,7.8665
"16659",2.75,76,8.8358
"16660",7.7745,143,7.8952
"16661",8.9782,86,6.9343
"16662",NA,NA,NA
"16663",7.793,109,7.9751
"16664",7.9471,79,8.9747
"16665",7.6854,106,5.7451
"16666",7.1995,100,6.195
"16667",7.6039,114,7.7118
"16668",8.3681,85,8.1613
"16669",9.5712,138,9.44879999999999
"16670",7.7414,90,7.705
"16671",6.2551,105,6.2658
"16672",NA,NA,NA
"16673",6.7161,37,7.0931
"16674",7.7009,90,7.3585
"16675",7.1033,95,8.5225
"16676",6.9033,77,8.7951
"16677",NA,NA,NA
"16678",7.0501,80,7.9376
"16679",7.0922,87,7.5384
"16680",5.5235,68,6.5878
"16681",8.4704,127,7.9216
"16682",3.25,30,6.258
"16683",NA,NA,NA
"16684",NA,NA,NA
"16685",7.7197,105,8.0882
"16686",8.24719999999999,88,8.9516
"16687",7.3253,63,5.3146
"16688",NA,NA,NA
"16689",7.0058,95,5.5323
"16690",7.4009,102,8.4608
"16691",NA,NA,NA
"16692",6.4777,87,6.1481
"16693",8.3102,92,8.74479999999999
"16694",8.049,102,8.2266
"16695",6.9681,97,7.7745
"16696",7.211,111,7.4319
"16697",8.0853,99,7.5063
"16698",8.3323,111,7.2657
"16699",NA,NA,NA
"16700",NA,NA,NA
"16701",7.9384,99,8.6919
"16702",8.1263,91,8.3045
"16703",7.4215,91,7.169
"16704",6.9546,84,7.3573
"16705",7.0892,108,7.2532
"16706",7.7325,103,8.8909
"16707",7.6331,92,8.9173
"16708",7.9031,103,7.3379
"16709",NA,NA,NA
"16710",NA,NA,NA
"16711",7.8743,83,7.9536
"16712",NA,NA,NA
"16713",7.7795,100,8.5958
"16714",NA,NA,NA
"16715",7.6748,115,8.8206
"16716",7.2741,88,7.8926
"16717",7.9243,61,8.539
"16718",8.0851,113,8.2001
"16719",NA,NA,NA
"16720",NA,NA,NA
"16721",8.1335,87,8.3443
"16722",7.1095,91,6.7857
"16723",8.5288,116,8.8909
"16724",NA,NA,NA
"16725",NA,NA,NA
"16726",NA,NA,NA
"16727",7.5709,88,7.4542
"16728",8.1756,96,5.6053
"16729",6.1363,92,7.9137
"16730",7.0399,102,7.4009
"16731",6.8629,88,5.1786
"16732",7.5498,71,8.2101
"16733",NA,NA,NA
"16734",7.7755,98,8.2295
"16735",NA,NA,NA
"16736",6.8098,102,7.7296
"16737",7.2622,95,6.6381
"16738",NA,NA,NA
"16739",8.1661,102,7.6879
"16740",7.5124,71,8.0797
"16741",7.8583,91,9.0254
"16742",NA,NA,NA
"16743",8.0634,96,8.6229
"16744",7.5098,119,7.9429
"16745",NA,NA,NA
"16746",NA,NA,NA
"16747",6.9524,75,6.4286
"16748",8.5357,102,9.4451
"16749",NA,NA,NA
"16750",7.747,128,8.579
"16751",7.2258,94,8.5423
"16752",5.3937,103,5.646
"16753",NA,NA,NA
"16754",NA,NA,NA
"16755",8.3769,105,9.5287
"16756",NA,NA,NA
"16757",6.3348,81,6.5105
"16758",7.0053,107,7.9751
"16759",7.9886,111,8.2984
"16760",7.9213,104,8.2954
"16761",NA,NA,NA
"16762",6.9887,101,8.9786
"16763",8.3828,92,8.78419999999999
"16764",7.3174,109,7.6733
"16765",7.2358,88,8.4161
"16766",7.2514,92,9.8479
"16767",NA,NA,NA
"16768",NA,NA,NA
"16769",6.8943,92,6.5679
"16770",7.7745,101,8.7591
"16771",NA,NA,NA
"16772",NA,NA,NA
"16773",NA,NA,NA
"16774",7.166,107,8.6884
"16775",NA,NA,NA
"16776",3.5,97,6.9548
"16777",NA,NA,NA
"16778",5.632,91,7.7645
"16779",NA,NA,NA
"16780",8.4945,80,7.412
"16781",7.8018,93,8.3691
"16782",6.1871,80,9.25
"16783",8.4674,80,8.3438
"16784",7.6977,96,8.331
"16785",7.9463,113,7.2952
"16786",NA,NA,NA
"16787",NA,NA,NA
"16788",NA,NA,NA
"16789",NA,NA,NA
"16790",NA,NA,NA
"16791",NA,109,9.0175
"16792",7.2584,103,8.7235
"16793",NA,NA,NA
"16794",8.1335,83,7.3336
"16795",NA,NA,NA
"16796",NA,NA,NA
"16797",8.7951,69,8.1335
"16798",NA,NA,NA
"16799",NA,NA,NA
"16800",NA,NA,NA
"16801",7.2426,78,7.1248
"16802",NA,NA,NA
"16803",7.6075,99,8.27429999999999
"16804",8.6093,104,8.5029
"16805",NA,NA,NA
"16806",7.0911,82,8.03799999999999
"16807",7.3681,75,7.6444
"16808",7.1247,108,5
"16809",7.9841,99,9.22119999999999
"16810",7.4275,81,7.8926
"16811",NA,NA,NA
"16812",8.1709,123,7.7695
"16813",NA,NA,NA
"16814",7.3574,101,8.21479999999999
"16815",NA,NA,NA
"16816",10,103,9.3242
"16817",NA,NA,NA
"16818",NA,NA,NA
"16819",NA,NA,NA
"16820",7.8591,69,9.2
"16821",7.8795,99,7.7972
"16822",NA,NA,NA
"16823",8.4349,100,8.2893
"16824",8.5623,96,7.8447
"16825",NA,NA,NA
"16826",8.0692,88,8.8426
"16827",NA,NA,NA
"16828",7.2608,79,8.4479
"16829",NA,NA,NA
"16830",NA,NA,NA
"16831",NA,NA,NA
"16832",8.0739,99,8.8723
"16833",NA,NA,NA
"16834",8.1993,122,8.5756
"16835",7.6205,120,8.5857
"16836",7.5971,69,8.7235
"16837",NA,NA,NA
"16838",5.9077,71,7.8705
"16839",7.6588,119,8.85
"16840",NA,NA,NA
"16841",8.4964,109,8.8611
"16842",NA,NA,NA
"16843",4.9905,78,4.25
"16844",8.0723,107,3.5
"16845",NA,NA,NA
"16846",6.7866,93,5.8731
"16847",8.411,97,9.175
"16848",7.2636,108,7.5269
"16849",7.767,110,8.5723
"16850",NA,NA,NA
"16851",7.02,122,7.166
"16852",7.69,95,8.4161
"16853",8.7866,87,9.0611
"16854",6.6713,94,6.9213
"16855",NA,NA,NA
"16856",7.5017,92,7.8979
"16857",NA,NA,NA
"16858",7.1841,114,8.1913
"16859",7.517,113,8.1623
"16860",NA,NA,NA
"16861",7.8105,NA,7.3517
"16862",NA,NA,NA
"16863",7.1936,100,8.3753
"16864",NA,NA,NA
"16865",7.1408,87,7.767
"16866",7.953,100,8.8872
"16867",7.3186,91,5.7463
"16868",8.3941,124,8.4834
"16869",4,88,7.6324
"16870",NA,NA,NA
"16871",7.6875,84,8.8872
"16872",9.1558,120,9.3685
"16873",8.2236,97,9.1256
"16874",6.6381,89,9.2501
"16875",8.1315,96,8.8381
"16876",7.7846,90,4.875
"16877",5.465,42,4.125
"16878",7.4565,97,6.9812
"16879",8.4704,114,7.6181
"16880",NA,NA,NA
"16881",8.9863,162,9.2465
"16882",8.6093,100,8.049
"16883",7.116,102,8.3909
"16884",8.4416,117,8.1767
"16885",NA,NA,NA
"16886",7.7808,92,7.7371
"16887",8.2269,100,8.2354
"16888",NA,NA,NA
"16889",8.6328,105,8.3443
"16890",8.2007,111,8.9401
"16891",NA,NA,NA
"16892",NA,NA,NA
"16893",NA,NA,NA
"16894",NA,NA,NA
"16895",7.254,109,7.1629
"16896",NA,NA,NA
"16897",8.043,78,7.5968
"16898",7.3393,103,8.3443
"16899",7.9988,99,7.3037
"16900",6.7413,91,8.2833
"16901",7.9407,119,8.0994
"16902",NA,NA,NA
"16903",NA,NA,NA
"16904",7.2136,97,8.516
"16905",NA,NA,NA
"16906",7.3016,89,7.0231
"16907",7.7896,89,9.0531
"16908",NA,NA,NA
"16909",8.4419,96,8.0435
"16910",8.5225,94,8.9516
"16911",7.8367,92,8.4035
"16912",NA,NA,NA
"16913",7.4112,107,7.9234
"16914",NA,NA,NA
"16915",NA,NA,NA
"16916",6.9831,83,7.0813
"16917",8.1036,92,7.9716
"16918",NA,NA,NA
"16919",7.1766,89,9.1174
"16920",8.1971,100,7.9751
"16921",8.14629999999999,106,8.3691
"16922",8.402,116,8.7951
"16923",NA,NA,NA
"16924",8.413,118,8.4256
"16925",NA,93,7.3443
"16926",8.6469,102,7.443
"16927",NA,NA,NA
"16928",NA,NA,NA
"16929",7.0178,136,7.47
"16930",NA,NA,NA
"16931",5.987,100,8.1978
"16932",8.9863,94,9.075
"16933",7.0327,80,5.2662
"16934",8.2503,86,7.8023
"16935",5.9481,73,NA
"16936",NA,NA,NA
